Event.Id,Event.Date,Weather.Condition,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Make,Engine.Type,Broad.phase.of.flight,Aircraft.Category,Injury.Severity,Purpose.of.flight,Accident_Count
20210329102822,2021-03-28,VMC,0.0,0.0,0.0,Cirrus Design Corp,Unknown,Unknown,Airplane,Non-Fatal,Personal,1
20210329102824,2021-03-28,VMC,0.0,0.0,0.0,Costruzioni Aeronautiche Tecna,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20211008104075,2021-03-28,VMC,0.0,0.0,0.0,Maule,Unknown,Unknown,Airplane,Non-Fatal,Personal,1
20210329102830,2021-03-29,VMC,0.0,0.0,0.0,Luscombe,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20210329102831,2021-03-29,VMC,1.0,0.0,0.0,Aviat Inc,Unknown,Unknown,Airplane,Fatal,Personal,1
20210331102845,2021-03-30,VMC,0.0,0.0,1.0,Jabiru Usa Sport Aircraft,Unknown,Unknown,Airplane,Non-Fatal,Personal,1
20210401102849,2021-03-30,VMC,0.0,0.0,0.0,Cessna,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20210331102846,2021-03-31,VMC,0.0,0.0,0.0,Ayres Corporation,Turbo Prop,Unknown,Airplane,Non-Fatal,Aerial Application,1
20210331102847,2021-03-31,VMC,0.0,0.0,1.0,Cessna,Reciprocating,Unknown,Airplane,Non-Fatal,Instructional,1
20210401102857,2021-04-01,VMC,0.0,0.0,0.0,Piper,Unknown,Unknown,Airplane,Non-Fatal,Personal,1
20210405102864,2021-04-01,VMC,0.0,0.0,0.0,Cessna,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20210406102877,2021-04-02,VMC,0.0,0.0,0.0,Cessna,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20210629103368,2021-04-02,VMC,0.0,0.0,0.0,Piper,Unknown,Unknown,Airplane,Non-Fatal,Unknown,1
20210403102858,2021-04-03,VMC,0.0,0.0,0.0,Beech,Unknown,Unknown,Airplane,Non-Fatal,Personal,1
20210403102859,2021-04-03,VMC,0.0,1.0,0.0,Cessna,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20210404102860,2021-04-03,VMC,0.0,0.0,0.0,Mooney,Unknown,Unknown,Airplane,Non-Fatal,Personal,1
20210404102861,2021-04-03,VMC,0.0,0.0,1.0,Robinson Helicopter Co,Unknown,Unknown,Helicopter,Non-Fatal,Personal,1
20210404102862,2021-04-03,VMC,1.0,0.0,0.0,Magnus Aircraft Llc,Unknown,Unknown,Airplane,Fatal,Personal,1
20210406102875,2021-04-03,VMC,0.0,1.0,0.0,Cessna,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20210419102940,2021-04-03,IMC,0.0,0.0,0.0,Cessna,Unknown,Unknown,Airplane,Non-Fatal,Business,1
20210405102863,2021-04-04,VMC,0.0,1.0,0.0,Phantom Aeronautics,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20210405102874,2021-04-04,VMC,0.0,1.0,1.0,Destiny Powered Parachutes,Reciprocating,Unknown,Powered Parachute,Non-Fatal,Personal,1
20210405102871,2021-04-05,VMC,0.0,0.0,2.0,Piper,Unknown,Unknown,Airplane,Non-Fatal,Instructional,1
20210406102878,2021-04-05,VMC,0.0,1.0,0.0,Maule,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20210406102879,2021-04-05,VMC,0.0,0.0,0.0,Robinson Helicopter,Unknown,Unknown,Helicopter,Non-Fatal,Personal,1
20210406102876,2021-04-06,VMC,1.0,0.0,0.0,Evolution Aircraft Inc,Unknown,Unknown,Weight-Shift,Fatal,Personal,1
20210407102884,2021-04-06,VMC,0.0,0.0,1.0,Beech,Unknown,Unknown,Airplane,Non-Fatal,Personal,1
20210407102888,2021-04-06,VMC,0.0,0.0,0.0,Cessna,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20210407102890,2021-04-06,VMC,0.0,0.0,0.0,Forisch Edward,Unknown,Unknown,Airplane,Non-Fatal,Instructional,1
20210408102897,2021-04-06,VMC,0.0,0.0,0.0,Cessna,Reciprocating,Unknown,Airplane,Non-Fatal,Instructional,1
20210407102891,2021-04-07,VMC,1.0,0.0,1.0,Cessna,Unknown,Unknown,Airplane,Fatal,Personal,1
20210408102894,2021-04-07,VMC,0.0,0.0,0.0,Piper,Reciprocating,Unknown,Airplane,Non-Fatal,Other Work Use,1
20210416102922,2021-04-07,VMC,0.0,0.0,0.0,Cessna,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20210409102900,2021-04-09,VMC,0.0,0.0,0.0,Piper,Reciprocating,Unknown,Airplane,Non-Fatal,Business,1
20210410102902,2021-04-09,VMC,0.0,0.0,0.0,Eurocopter,Unknown,Unknown,Helicopter,Non-Fatal,Personal,1
20210412102904,2021-04-10,VMC,0.0,0.0,0.0,Rowe Dennis A,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20210414102908,2021-04-10,VMC,0.0,0.0,0.0,Cessna,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20210414102911,2021-04-11,VMC,0.0,0.0,0.0,Cessna,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20210415102915,2021-04-11,VMC,0.0,0.0,0.0,Piper,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20210413102905,2021-04-12,VMC,0.0,1.0,1.0,Piper,Unknown,Unknown,Airplane,Non-Fatal,Personal,1
20210422102965,2021-04-12,VMC,0.0,2.0,0.0,Piper,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20210413102906,2021-04-13,VMC,1.0,0.0,0.0,Cessna,Unknown,Unknown,Airplane,Fatal,Aerial Application,1
20210415102913,2021-04-14,VMC,0.0,0.0,0.0,Cessna,Reciprocating,Unknown,Airplane,Non-Fatal,Instructional,1
20210416102923,2021-04-15,VMC,0.0,0.0,0.0,Piper,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20210416102924,2021-04-15,VMC,0.0,0.0,0.0,Piper,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20210416102925,2021-04-15,IMC,0.0,0.0,0.0,Gates Learjet Corp.,Unknown,Unknown,Airplane,Non-Fatal,Positioning,1
20210419102935,2021-04-15,VMC,0.0,0.0,0.0,Cessna,Unknown,Unknown,Airplane,Non-Fatal,Personal,1
20210422102961,2021-04-15,VMC,0.0,0.0,0.0,Cessna,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20210426102978,2021-04-15,VMC,0.0,1.0,0.0,Vans,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20210419102941,2021-04-16,VMC,0.0,0.0,0.0,Beech,Turbo Prop,Unknown,Airplane,Non-Fatal,Business,1
20210418102927,2021-04-17,VMC,2.0,0.0,0.0,Rans,Unknown,Unknown,Airplane,Fatal,Personal,1
20210418102928,2021-04-17,VMC,0.0,0.0,0.0,Cessna,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20210419102934,2021-04-17,VMC,0.0,0.0,0.0,Cessna,Reciprocating,Unknown,Airplane,Non-Fatal,Instructional,1
20210419102936,2021-04-17,VMC,0.0,0.0,0.0,Thrush Aircraft Llc,Turbo Prop,Unknown,Airplane,Non-Fatal,Aerial Application,1
20210419102937,2021-04-17,VMC,0.0,0.0,0.0,Cessna,Unknown,Unknown,Airplane,Non-Fatal,Personal,1
20210420102946,2021-04-17,VMC,0.0,0.0,0.0,Bryan S Happell,Reciprocating,Unknown,Gyrocraft,Non-Fatal,Personal,1
20210418102930,2021-04-18,VMC,0.0,2.0,0.0,Piper,Unknown,Unknown,Airplane,Non-Fatal,Instructional,1
20210419102938,2021-04-18,VMC,0.0,0.0,0.0,Piper,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20210419102942,2021-04-19,VMC,1.0,0.0,0.0,Cessna,Unknown,Unknown,Airplane,Fatal,Flight Test,1
20210430103007,2021-04-19,VMC,0.0,0.0,0.0,Cessna,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20210512103072,2021-04-19,VMC,0.0,0.0,0.0,Gulfstream American Corp,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20210421102955,2021-04-20,VMC,0.0,0.0,0.0,Cessna,Unknown,Unknown,Airplane,Non-Fatal,Positioning,1
20210421102957,2021-04-20,VMC,0.0,0.0,0.0,Davis Donald M,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20210505103037,2021-04-20,VMC,0.0,0.0,1.0,Firefly Balloons 2010 Inc,Unknown,Unknown,Balloon,Non-Fatal,Other Work Use,1
20210421102954,2021-04-21,UNK,2.0,0.0,0.0,Piper,Unknown,Unknown,Airplane,Fatal,Personal,1
20210422102959,2021-04-21,VMC,1.0,0.0,1.0,Consolidated Vultee,Unknown,Unknown,Airplane,Fatal,Instructional,1
20210422102960,2021-04-21,VMC,0.0,1.0,0.0,Consolidated Aeronautics Inc.,Unknown,Unknown,Airplane,Non-Fatal,Personal,1
20210422102963,2021-04-21,VMC,0.0,0.0,0.0,Cessna,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20210423102970,2021-04-22,VMC,0.0,0.0,0.0,Piper,Reciprocating,Unknown,Airplane,Non-Fatal,Instructional,1
20210430103002,2021-04-22,VMC,0.0,0.0,0.0,Cessna,Reciprocating,Unknown,Airplane,Non-Fatal,Positioning,1
20210423102968,2021-04-23,UNK,1.0,0.0,0.0,Robinson Helicopter,Unknown,Unknown,Helicopter,Fatal,Personal,1
20210423102969,2021-04-23,VMC,0.0,0.0,0.0,Mobi-Light,Reciprocating,Unknown,Airplane,Non-Fatal,Instructional,1
20210424102973,2021-04-23,IMC,4.0,0.0,0.0,Piper,Unknown,Unknown,Airplane,Fatal,Personal,1
20210424102974,2021-04-24,VMC,1.0,0.0,2.0,Cirrus Design Corp,Unknown,Unknown,Airplane,Fatal,Personal,1
20210430103001,2021-04-24,VMC,0.0,0.0,0.0,Cessna,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20210430103003,2021-04-24,VMC,0.0,0.0,0.0,Cessna,Unknown,Unknown,Airplane,Non-Fatal,Personal,1
20210425102975,2021-04-25,IMC,1.0,0.0,0.0,Aeropro Cz S R O,Unknown,Unknown,Airplane,Fatal,Personal,1
20210426102977,2021-04-25,VMC,0.0,0.0,2.0,Meyeres F L/Meyeres M M,Unknown,Unknown,Airplane,Non-Fatal,Personal,1
20210426102979,2021-04-25,VMC,0.0,2.0,0.0,Cessna,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20210430103006,2021-04-25,VMC,0.0,0.0,0.0,Cessna,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20210427102981,2021-04-26,VMC,0.0,0.0,0.0,Textron Aviation Inc,Turbo Prop,Unknown,Airplane,Non-Fatal,Executive/Corporate,1
20210427102986,2021-04-26,VMC,0.0,0.0,0.0,Cessna,Unknown,Unknown,Airplane,Non-Fatal,Personal,1
20210427102987,2021-04-26,VMC,0.0,0.0,0.0,Boeing,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20210429102997,2021-04-26,VMC,1.0,0.0,1.0,Piper,Unknown,Unknown,Airplane,Fatal,Personal,1
20210430103000,2021-04-26,VMC,0.0,0.0,0.0,Cessna,Unknown,Unknown,Airplane,Non-Fatal,Instructional,1
20210427102988,2021-04-27,VMC,0.0,0.0,0.0,Diamond Aircraft Ind Gmbh,Reciprocating,Unknown,Airplane,Non-Fatal,Instructional,1
20210428102989,2021-04-28,VMC,3.0,0.0,0.0,Beech,Unknown,Unknown,Airplane,Fatal,Personal,1
20210428102994,2021-04-28,VMC,1.0,0.0,2.0,Bell Helicopter Textron Canada,Unknown,Unknown,Helicopter,Fatal,Aerial Observation,1
20210506103040,2021-04-28,VMC,0.0,0.0,0.0,Piper,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20210524103130,2021-04-28,VMC,0.0,0.0,0.0,Cessna,Unknown,Unknown,Airplane,Non-Fatal,Personal,1
20210430102999,2021-04-29,VMC,0.0,0.0,0.0,Piper,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20210430103004,2021-04-29,VMC,0.0,0.0,1.0,Mooney,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20210507103045,2021-04-29,VMC,0.0,1.0,1.0,Piper,Unknown,Unknown,Airplane,Non-Fatal,Personal,1
20210507103049,2021-04-29,VMC,0.0,0.0,0.0,Airbus,Unknown,Unknown,Airplane,Non-Fatal,Unknown,1
20210505103031,2021-04-30,VMC,0.0,0.0,0.0,Piper,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20210502103010,2021-05-01,VMC,1.0,0.0,1.0,Beech,Unknown,Unknown,Airplane,Fatal,Personal,1
20210504103025,2021-05-01,VMC,0.0,1.0,0.0,Cessna,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20210504103030,2021-05-01,VMC,0.0,1.0,0.0,Beech,Unknown,Unknown,Airplane,Non-Fatal,Personal,1
20210502103009,2021-05-02,VMC,1.0,0.0,0.0,Robinson Helicopter,Unknown,Unknown,Helicopter,Fatal,Aerial Application,1
20210502103011,2021-05-02,VMC,1.0,0.0,0.0,Cessna,Unknown,Unknown,Airplane,Fatal,Personal,1
20210503103014,2021-05-02,VMC,0.0,0.0,0.0,Cessna,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20210503103016,2021-05-02,VMC,0.0,1.0,0.0,Cessna,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20210503103017,2021-05-02,VMC,0.0,0.0,0.0,Cessna,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20210503103018,2021-05-02,VMC,0.0,0.0,0.0,Cessna,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20210511103069,2021-05-02,VMC,0.0,0.0,1.0,Ultramagic S A,Unknown,Unknown,Balloon,Non-Fatal,Other Work Use,1
20210524103131,2021-05-02,VMC,0.0,0.0,0.0,Cessna,Turbo Fan,Unknown,Airplane,Non-Fatal,Personal,1
20210503103020,2021-05-03,VMC,0.0,1.0,0.0,Jabiru Aircraft Pty Ltd,Reciprocating,Unknown,Airplane,Non-Fatal,Instructional,1
20210503103022,2021-05-03,VMC,0.0,1.0,0.0,Cessna,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20210505103036,2021-05-05,VMC,0.0,0.0,0.0,Israel Aerospace Industriesltd,Unknown,Unknown,Airplane,Non-Fatal,Executive/Corporate,1
20210505103032,2021-05-05,IMC,3.0,0.0,0.0,Mitsubishi,Unknown,Unknown,Airplane,Fatal,Personal,1
20210506103042,2021-05-05,VMC,0.0,0.0,0.0,Md Helicopters Inc,Turbo Shaft,Unknown,Helicopter,Non-Fatal,Instructional,1
20210512103070,2021-05-05,VMC,0.0,0.0,0.0,Cessna,Unknown,Unknown,Airplane,Non-Fatal,Instructional,1
20210506103044,2021-05-06,VMC,1.0,0.0,1.0,Ted Smith,Unknown,Unknown,Airplane,Fatal,Personal,1
20210510103051,2021-05-06,VMC,0.0,0.0,0.0,Piper,Unknown,Unknown,Airplane,Non-Fatal,Instructional,1
20210510103056,2021-05-06,VMC,0.0,0.0,0.0,Piper,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20210518103104,2021-05-06,VMC,0.0,0.0,1.0,Dji,Unknown,Unknown,Helicopter,Non-Fatal,Other Work Use,1
20210825103754,2021-05-06,VMC,0.0,0.0,0.0,Cessna,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20210507103046,2021-05-06,VMC,0.0,0.0,0.0,Mcdonnell Douglas Heli Co,Turbo Shaft,Unknown,Helicopter,Non-Fatal,External Load,1
20210510103057,2021-05-07,VMC,0.0,0.0,0.0,Piper,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20210510103060,2021-05-07,VMC,0.0,0.0,0.0,Cessna,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20210510103052,2021-05-08,VMC,0.0,0.0,0.0,Cessna,Reciprocating,Unknown,Airplane,Non-Fatal,Instructional,1
20210510103055,2021-05-08,VMC,0.0,0.0,0.0,Cessna,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20210518103096,2021-05-08,VMC,0.0,0.0,0.0,Cessna,Unknown,Unknown,Airplane,Non-Fatal,Instructional,1
20210510103054,2021-05-09,VMC,0.0,0.0,0.0,Remos Acft Gmbh Flugzeugbau,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20210510103058,2021-05-09,VMC,0.0,0.0,0.0,Enstrom,Unknown,Unknown,Helicopter,Non-Fatal,Other Work Use,1
20210511103066,2021-05-10,VMC,0.0,0.0,0.0,Richards Heavylift Helo Inc,Turbo Shaft,Unknown,Helicopter,Non-Fatal,Aerial Application,1
20210517103094,2021-05-10,VMC,0.0,0.0,0.0,Piper,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20210518103097,2021-05-10,VMC,0.0,0.0,0.0,Douglas K Thompson,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20210629103373,2021-05-10,VMC,0.0,0.0,0.0,Raytheon Aircraft Company,Turbo Prop,Unknown,Airplane,Non-Fatal,Personal,1
20210511103068,2021-05-11,VMC,0.0,0.0,0.0,Piper,Reciprocating,Unknown,Airplane,Non-Fatal,Instructional,1
20210512103071,2021-05-11,VMC,0.0,2.0,0.0,Beech,Unknown,Unknown,Airplane,Non-Fatal,Personal,1
20210513103083,2021-05-11,VMC,0.0,0.0,1.0,Cessna,Reciprocating,Unknown,Airplane,Non-Fatal,Other Work Use,1
20210512103073,2021-05-12,VMC,0.0,0.0,0.0,Swearingen,Unknown,Unknown,Airplane,Non-Fatal,Positioning,1
20210513103077,2021-05-12,VMC,0.0,2.0,0.0,Aerospatiale,Unknown,Unknown,Helicopter,Non-Fatal,Instructional,1
20210513103078,2021-05-12,VMC,0.0,0.0,0.0,Cessna,Reciprocating,Unknown,Airplane,Non-Fatal,Instructional,1
20210513103080,2021-05-12,VMC,0.0,0.0,0.0,Smith Miniplane,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20210517103089,2021-05-12,VMC,0.0,0.0,0.0,Gulfstream American Corp,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20210517103092,2021-05-12,VMC,0.0,0.0,0.0,Piper,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20210519103110,2021-05-12,VMC,0.0,0.0,1.0,Grumman Acft Eng Cor-Schweizer,Unknown,Unknown,Airplane,Non-Fatal,Aerial Application,1
20210519103112,2021-05-12,VMC,0.0,0.0,0.0,Varner David L,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20210603103202,2021-05-12,VMC,0.0,0.0,0.0,Costruzioni Aeronautiche Tecna,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20210617103277,2021-05-12,VMC,0.0,0.0,0.0,Page Joseph E,Unknown,Unknown,Airplane,Non-Fatal,Personal,1
20210513103081,2021-05-13,VMC,0.0,0.0,0.0,Cessna,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20210513103082,2021-05-13,VMC,0.0,1.0,3.0,Beech,Unknown,Unknown,Airplane,Non-Fatal,Personal,1
20210515103085,2021-05-13,VMC,0.0,0.0,0.0,Cessna,Reciprocating,Unknown,Airplane,Non-Fatal,Instructional,1
20210518103099,2021-05-13,VMC,0.0,0.0,0.0,Piper,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20210514103084,2021-05-14,VMC,0.0,2.0,0.0,Cessna,Reciprocating,Unknown,Airplane,Non-Fatal,Instructional,1
20210517103093,2021-05-14,VMC,0.0,0.0,0.0,Beech,Unknown,Unknown,Airplane,Non-Fatal,Personal,1
20210516103086,2021-05-15,VMC,0.0,0.0,0.0,Cessna,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20210518103098,2021-05-15,VMC,0.0,0.0,0.0,American Champion Aircraft,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20210521103124,2021-05-15,VMC,0.0,0.0,0.0,Zenith,Unknown,Unknown,Airplane,Non-Fatal,Personal,1
20210603103205,2021-05-15,VMC,0.0,0.0,0.0,Piper,Reciprocating,Unknown,Airplane,Non-Fatal,Instructional,1
20210518103102,2021-05-16,VMC,0.0,0.0,0.0,Diamond Aircraft Ind Inc,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20210519103108,2021-05-16,VMC,0.0,1.0,1.0,I.C.A.-Brasov (Romania),Unknown,Unknown,Glider,Non-Fatal,Instructional,1
20210524103136,2021-05-16,IMC,0.0,0.0,0.0,Cirrus Design Corp,Unknown,Unknown,Airplane,Non-Fatal,Personal,1
20210517103091,2021-05-17,VMC,1.0,0.0,0.0,Cessna,Unknown,Unknown,Airplane,Fatal,Aerial Observation,1
20210518103101,2021-05-17,VMC,0.0,0.0,0.0,Stearman Aircraft,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20210520103117,2021-05-17,VMC,0.0,0.0,0.0,Piper,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20210518103095,2021-05-18,VMC,0.0,1.0,0.0,Flight Design Gmbh,Unknown,Unknown,Airplane,Non-Fatal,Instructional,1
20210518103105,2021-05-18,VMC,0.0,1.0,0.0,Harry Crosby (Vans),Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20210519103107,2021-05-18,VMC,1.0,0.0,0.0,Bell,Unknown,Unknown,Helicopter,Fatal,Unknown,1
20210519103111,2021-05-18,VMC,0.0,0.0,0.0,Cessna,Unknown,Unknown,Airplane,Non-Fatal,Other Work Use,1
20210524103133,2021-05-18,VMC,0.0,0.0,0.0,Goodsell Lynn A,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20210624103340,2021-05-19,VMC,0.0,1.0,0.0,Cessna,Unknown,Unknown,Airplane,Non-Fatal,Aerial Observation,1
20210520103119,2021-05-20,VMC,0.0,0.0,2.0,Mooney,Unknown,Unknown,Airplane,Non-Fatal,Personal,1
20210521103125,2021-05-20,VMC,0.0,1.0,0.0,Piper,Reciprocating,Unknown,Airplane,Non-Fatal,Instructional,1
20210524103132,2021-05-20,VMC,0.0,1.0,0.0,Robert Trembly,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20210525103144,2021-05-20,VMC,0.0,0.0,1.0,Mcclure B J,Unknown,Unknown,Airplane,Non-Fatal,Personal,1
20210522103126,2021-05-21,VMC,1.0,0.0,0.0,Piper,Unknown,Unknown,Airplane,Fatal,Personal,1
20210526103150,2021-05-21,VMC,0.0,0.0,0.0,Cessna,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20210523103127,2021-05-22,VMC,2.0,0.0,0.0,Flight Design,Unknown,Unknown,Airplane,Fatal,Personal,1
20210526103147,2021-05-22,VMC,0.0,1.0,0.0,Cessna,Reciprocating,Unknown,Airplane,Non-Fatal,Instructional,1
20210601103181,2021-05-22,VMC,0.0,0.0,1.0,Dehavilland,Unknown,Unknown,Airplane,Non-Fatal,Personal,1
20210523103128,2021-05-23,VMC,1.0,0.0,0.0,John M Corneal,Unknown,Unknown,Airplane,Fatal,Personal,1
20210524103129,2021-05-23,VMC,0.0,0.0,0.0,Piper,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20210526103148,2021-05-23,VMC,0.0,0.0,0.0,Boeing,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20210526103149,2021-05-23,VMC,0.0,0.0,0.0,Cessna,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20210524103135,2021-05-24,VMC,1.0,0.0,0.0,Munson Roger J,Unknown,Unknown,Airplane,Fatal,Personal,1
20210524103137,2021-05-24,VMC,1.0,0.0,0.0,Dassault Aviation,Unknown,Unknown,Airplane,Fatal,Public Aircraft,1
20210525103143,2021-05-24,VMC,0.0,1.0,0.0,Luscombe,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20210525103145,2021-05-25,VMC,1.0,0.0,0.0,Gulfstream American Corp,Unknown,Unknown,Airplane,Fatal,Instructional,1
20210526103146,2021-05-25,VMC,4.0,0.0,0.0,Bhi H60 Helicopters Llc,Unknown,Unknown,Helicopter,Fatal,Flight Test,1
20210602103196,2021-05-25,VMC,0.0,0.0,0.0,Cessna Aircraft Co,Reciprocating,Unknown,Airplane,Non-Fatal,Instructional,1
20210601103171,2021-05-26,VMC,0.0,0.0,0.0,Meyers Industries Inc,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20210527103157,2021-05-27,VMC,0.0,0.0,1.0,Grumman,Unknown,Unknown,Airplane,Non-Fatal,Aerial Application,1
20210527103158,2021-05-27,VMC,0.0,0.0,0.0,Bellanca,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20210527103159,2021-05-27,VMC,0.0,0.0,0.0,Cessna,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20210528103160,2021-05-27,VMC,1.0,0.0,0.0,Mark Coby,Unknown,Unknown,Airplane,Fatal,Personal,1
20210601103176,2021-05-27,VMC,0.0,0.0,0.0,Air Tractor,Turbo Prop,Unknown,Airplane,Non-Fatal,Aerial Application,1
20210601103180,2021-05-27,VMC,0.0,0.0,1.0,Phillips Ralph W,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20210528103162,2021-05-28,VMC,2.0,0.0,0.0,Lancair,Unknown,Unknown,Airplane,Fatal,Personal,1
20210601103177,2021-05-28,VMC,0.0,1.0,1.0,Pipistrel,Unknown,Unknown,Airplane,Non-Fatal,Instructional,1
20210602103194,2021-05-28,VMC,0.0,1.0,0.0,Beech,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20210608103227,2021-05-28,UNK,0.0,0.0,1.0,Lindstrand Balloons,Unknown,Unknown,Balloon,Non-Fatal,Personal,1
20210608103228,2021-05-28,UNK,0.0,0.0,0.0,Piper,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20210529103165,2021-05-29,IMC,7.0,0.0,0.0,Cessna,Unknown,Unknown,Airplane,Fatal,Personal,1
20210529103167,2021-05-29,VMC,1.0,0.0,1.0,Pzl Warszawa-Okecie,Unknown,Unknown,Airplane,Fatal,Personal,1
20210601103183,2021-05-29,VMC,0.0,0.0,0.0,Maule,Unknown,Unknown,Airplane,Non-Fatal,Personal,1
20210601103184,2021-05-29,IMC,0.0,2.0,0.0,Cessna,Unknown,Unknown,Airplane,Non-Fatal,Personal,1
20210601103186,2021-05-29,VMC,0.0,0.0,0.0,Cessna,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20210602103197,2021-05-29,VMC,0.0,1.0,0.0,Piper,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20210603103201,2021-05-29,VMC,0.0,0.0,2.0,Piper,Unknown,Unknown,Airplane,Non-Fatal,Personal,1
20210601103179,2021-05-30,VMC,0.0,1.0,0.0,Piper,Unknown,Unknown,Airplane,Non-Fatal,Personal,1
20210601103187,2021-05-30,VMC,0.0,1.0,0.0,Cessna,Reciprocating,Unknown,Airplane,Non-Fatal,Instructional,1
20210601103185,2021-05-31,VMC,0.0,0.0,0.0,Piper,Unknown,Unknown,Airplane,Non-Fatal,Personal,1
20210601103190,2021-05-31,VMC,0.0,0.0,0.0,Cessna,Reciprocating,Unknown,Airplane,Non-Fatal,Instructional,1
20210609103234,2021-05-31,VMC,0.0,0.0,0.0,Let,Unknown,Unknown,Glider,Non-Fatal,Instructional,1
20210601103191,2021-06-01,VMC,1.0,0.0,1.0,Beech,Unknown,Unknown,Airplane,Fatal,Instructional,1
20210608103226,2021-06-02,VMC,0.0,0.0,0.0,Cessna,Unknown,Unknown,Airplane,Non-Fatal,Personal,1
